"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSAIP01","ASSDEM01","ASSDEM02","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGIND01","CNGREP01","CNGREP02","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_2_N","PR_2_Y","PR_32_N","PR_32_Y","PR_33_N","PR_33_Y","PR_34_N","PR_34_Y","PR_35_N","PR_35_Y","PR_36_N","PR_36_Y","PR_3_N","PR_3_Y","PR_4_N","PR_4_Y","PR_5_N","PR_5_Y","PR_6_N","PR_6_Y","SENDEM01","SENDEM02","SENREP01","SENREP02","USPDEM01","USPREP01","USSDEM01","USSREP01"
"38","7832","17","11","11","2","1237","0","0","0","0","0","0","0","0","0","1085","0","0","0","0","0","0","0","0","0","0","0","0","890","0","88","0","897","0","0","96","0","4","967","22","3","8","66","153","865","237","771","633","364","583","385","223","752","438","542","43","994","130","893","303","687","206","781","894","0","97","0","926","74","936","73"
"38","7833","17","11","11","2","1179","0","0","0","0","0","0","0","0","0","1029","0","0","0","0","0","0","0","0","0","0","0","0","861","0","61","0","887","0","0","83","0","9","941","14","2","6","41","149","805","204","739","606","336","529","382","236","697","408","539","47","931","118","851","309","628","210","729","882","0","72","0","906","63","914","66"
"38","7834","17","11","11","2","1150","0","0","0","0","0","0","0","0","0","1116","0","0","0","0","0","0","0","0","0","0","0","0","912","0","102","0","949","0","0","96","0","5","1003","20","4","5","63","150","824","221","758","559","396","549","377","222","720","455","492","53","942","129","850","286","675","198","757","920","0","105","0","967","84","973","81"
"38","7835","17","11","11","2","1102","0","0","0","0","0","0","0","0","0","953","0","0","0","0","0","0","0","0","0","0","0","0","806","0","52","0","805","0","0","76","0","3","869","16","5","7","34","155","733","184","705","494","386","516","343","182","680","417","457","49","866","114","780","263","622","186","689","787","0","73","0","824","52","828","54"
"38","7836","17","11","11","2","956","0","0","0","0","0","0","0","0","0","828","0","0","0","0","0","0","0","0","0","0","0","0","691","0","50","0","694","0","0","63","0","7","728","22","0","13","45","106","676","134","649","413","365","477","268","159","606","404","367","41","753","84","713","195","586","140","626","692","0","60","0","717","47","718","50"
"38","7837","17","11","11","2","1099","0","0","0","0","0","0","0","0","0","953","0","0","0","0","0","0","0","0","0","0","0","0","768","0","72","0","764","0","0","93","0","5","825","23","2","14","71","122","785","177","730","413","476","555","311","142","741","453","432","74","841","97","804","218","673","152","735","757","0","87","0","784","70","786","75"
"38","7838","17","11","11","2","1204","0","0","0","0","0","0","0","0","0","1055","0","0","0","0","0","0","0","0","0","0","0","0","845","0","138","0","857","0","0","151","0","7","891","14","6","8","120","250","742","318","670","658","319","455","491","234","736","289","682","99","908","211","784","427","540","322","640","819","0","162","0","858","137","862","140"
"38","7839","17","11","11","2","906","0","0","0","0","0","0","0","0","0","744","0","0","0","0","0","0","0","0","0","0","0","0","596","0","73","0","632","0","0","66","0","2","644","8","0","12","62","154","537","164","521","441","251","334","329","145","527","247","435","74","628","123","574","255","436","236","442","588","0","91","0","624","74","625","73"
"38","7841","17","11","11","2","1134","0","0","0","0","0","0","0","0","0","1014","0","0","0","0","0","0","0","0","0","0","0","0","861","0","64","0","854","0","0","97","0","9","915","15","4","6","48","155","797","220","731","587","358","517","393","231","707","379","569","42","932","116","842","301","637","211","729","843","0","85","0","875","77","876","77"
"38","7842","17","11","11","2","1255","0","0","0","0","0","0","0","0","0","1103","0","0","0","0","0","0","0","0","0","0","0","0","921","0","99","0","930","0","0","113","0","5","996","6","2","8","72","180","864","263","786","633","390","596","389","234","783","459","571","65","999","129","918","318","706","246","777","909","0","110","0","946","99","955","97"
"38","7843","17","11","11","2","1120","0","0","0","0","0","0","0","0","0","1009","0","0","0","0","0","0","0","0","0","0","0","0","851","0","71","0","863","0","0","80","0","6","911","11","6","11","55","173","774","207","735","554","374","532","369","190","724","429","494","42","920","131","823","300","631","211","724","847","0","96","0","876","64","877","69"
"38","7844","17","11","11","2","969","0","0","0","0","0","0","0","0","0","841","0","0","0","0","0","0","0","0","0","0","0","0","671","0","89","0","695","0","0","96","0","5","737","20","3","9","55","128","673","179","613","414","369","463","294","167","618","356","432","54","750","106","689","206","578","174","615","670","0","101","0","706","73","714","73"
"38","7845","17","11","11","2","1047","0","0","0","0","0","0","0","0","0","908","0","0","0","0","0","0","0","0","0","0","0","0","734","0","78","0","729","0","0","93","0","10","800","17","2","13","53","141","721","176","677","438","409","504","315","157","688","411","436","58","804","102","756","244","606","179","668","723","0","100","0","750","78","758","78"
"38","7846","17","11","11","2","854","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","589","0","87","0","597","0","0","104","0","0","630","9","2","3","95","196","509","220","478","457","233","357","304","171","513","237","453","88","616","158","551","314","375","247","431","571","0","115","0","595","108","600","105"
"38","7847","17","11","11","2","995","0","0","0","0","0","0","0","0","0","879","0","0","0","0","0","0","0","0","0","0","0","0","722","0","71","0","743","0","0","83","0","5","764","15","3","6","75","138","686","188","633","493","311","467","306","199","602","362","441","76","764","100","727","282","536","194","615","718","0","87","0","739","81","747","84"
"38","7848","17","11","11","2","950","0","0","0","0","0","0","0","0","0","741","0","0","0","0","0","0","0","0","0","0","0","0","596","0","71","0","619","0","0","80","0","4","647","7","4","2","69","116","577","143","551","364","321","351","306","134","537","291","387","89","611","101","598","204","489","190","490","595","0","93","0","597","77","611","77"
"38","7849","17","11","11","2","1064","0","0","0","0","0","0","0","0","0","958","0","0","0","0","0","0","0","0","0","0","0","0","795","0","85","0","810","0","0","97","0","4","844","13","1","5","67","177","728","235","668","600","299","535","328","236","646","354","529","56","864","158","750","323","567","219","669","778","0","117","0","808","85","821","82"
"38","7851","17","11","11","2","1075","0","0","0","0","0","0","0","0","0","971","0","0","0","0","0","0","0","0","0","0","0","0","816","0","69","0","810","0","0","90","0","5","857","17","3","10","70","140","776","166","743","512","389","534","334","195","694","446","449","45","884","104","814","274","634","193","711","780","0","113","0","828","72","833","77"
"38","7852","17","11","11","2","1030","0","0","0","0","0","0","0","0","0","938","0","0","0","0","0","0","0","0","0","0","0","0","781","0","76","0","802","0","0","76","0","2","834","24","2","8","58","140","740","215","669","538","328","515","326","207","652","398","470","64","835","121","765","296","571","196","674","771","0","101","0","819","69","818","70"
"38","7853","17","11","11","2","583","0","0","0","0","0","0","0","0","0","443","0","0","0","0","0","0","0","0","0","0","0","0","341","0","56","0","339","0","0","57","0","0","365","13","2","9","47","77","354","88","336","206","220","239","173","59","357","201","221","58","372","67","362","121","299","93","326","330","0","65","0","338","55","334","65"
"38","7854","17","11","11","2","530","0","0","0","0","0","0","0","0","0","433","0","0","0","0","0","0","0","0","0","0","0","0","327","0","61","0","334","0","0","73","0","5","356","9","3","4","52","91","320","90","320","234","165","210","183","75","320","151","253","64","347","88","321","154","251","127","275","319","0","74","0","337","63","342","58"
"38","7901","17","11","11","2","1097","0","0","0","0","0","0","0","0","0","761","0","0","0","0","0","0","0","0","0","0","0","0","555","0","86","0","564","0","0","113","0","6","605","28","2","15","92","110","590","142","558","278","419","403","271","91","592","355","340","108","599","98","605","142","560","171","511","554","0","106","0","568","84","577","88"
"38","7902","17","11","11","2","1129","0","0","0","0","0","0","0","0","0","820","0","0","0","0","0","0","0","0","0","0","0","0","635","0","79","0","631","0","0","101","0","9","671","16","3","17","92","118","646","115","646","316","444","417","318","97","630","330","408","88","685","74","693","153","599","166","580","618","0","87","0","626","87","637","88"
"38","7903","17","11","11","2","1150","0","0","0","0","0","0","0","0","0","897","0","0","0","0","0","0","0","0","0","0","0","0","726","0","70","0","715","0","0","102","0","12","742","25","3","13","88","117","734","137","707","348","486","493","314","139","691","456","386","67","794","92","758","162","682","141","699","715","0","89","0","725","82","737","84"
"38","7904","17","11","11","2","956","0","0","0","0","0","0","0","0","0","635","0","0","0","0","0","0","0","0","0","0","0","0","451","0","87","0","462","0","0","93","0","10","476","19","2","14","97","72","514","78","507","186","398","356","211","63","508","272","308","92","502","69","523","117","467","150","427","443","0","88","0","456","87","462","83"
"38","7905","17","11","11","2","1158","0","0","0","0","0","0","0","0","0","745","0","0","0","0","0","0","0","0","0","0","0","0","564","0","87","0","555","0","0","112","0","8","576","21","1","15","97","88","625","96","617","281","420","388","297","76","620","325","370","96","616","70","643","132","575","172","529","548","0","102","0","559","100","560","112"
"38","7906","17","11","11","2","1325","0","0","0","0","0","0","0","0","0","1072","0","0","0","0","0","0","0","0","0","0","0","0","804","0","128","0","820","0","0","144","0","10","879","23","5","10","122","150","854","203","806","517","474","539","428","151","825","432","551","108","903","118","898","255","741","258","729","803","0","136","0","849","114","855","112"
"38","7907","17","11","11","2","1163","0","0","0","0","0","0","0","0","0","957","0","0","0","0","0","0","0","0","0","0","0","0","791","0","65","0","810","0","0","71","0","3","854","25","1","8","54","114","780","150","746","413","476","533","334","138","737","476","413","56","857","89","813","201","693","156","735","784","0","77","0","813","63","822","60"
"38","7908","17","11","11","2","1093","0","0","0","0","0","0","0","0","0","826","0","0","0","0","0","0","0","0","0","0","0","0","640","0","82","0","625","0","0","99","0","5","678","21","5","14","81","107","673","123","646","287","481","471","272","103","646","427","341","57","722","77","702","151","613","142","628","634","0","94","0","652","84","662","85"
"38","7909","17","11","11","2","1076","0","0","0","0","0","0","0","0","0","836","0","0","0","0","0","0","0","0","0","0","0","0","651","0","82","0","629","0","0","117","0","12","662","24","4","21","99","105","688","141","642","321","462","461","289","95","672","388","391","87","713","94","694","167","619","163","611","629","0","97","0","648","99","647","106"
"38","7911","17","11","11","2","1014","0","0","0","0","0","0","0","0","0","805","0","0","0","0","0","0","0","0","0","0","0","0","622","0","96","0","621","0","0","96","0","5","678","19","9","16","63","112","658","145","627","365","390","443","298","134","614","345","400","71","705","79","692","178","589","165","588","635","0","95","0","642","85","655","82"
"38","7912","17","11","11","2","1259","0","0","0","0","0","0","0","0","0","1010","0","0","0","0","0","0","0","0","0","0","0","0","847","0","81","0","849","0","0","96","0","4","886","12","0","11","81","116","828","163","778","486","458","533","374","161","780","450","483","81","884","83","869","232","696","206","729","820","0","102","0","840","89","846","93"
"38","7913","17","11","11","2","1246","0","0","0","0","0","0","0","0","0","1019","0","0","0","0","0","0","0","0","0","0","0","0","830","0","90","0","813","0","0","115","0","7","879","24","3","12","75","132","825","160","793","424","519","598","299","145","805","498","444","62","915","108","857","217","741","168","774","797","0","123","0","843","85","854","86"
"38","7914","17","11","11","2","1251","0","0","0","0","0","0","0","0","0","949","0","0","0","0","0","0","0","0","0","0","0","0","724","0","87","0","710","0","0","109","0","8","769","26","3","27","98","121","763","136","751","327","560","559","302","122","753","481","400","86","813","82","812","165","723","179","702","693","0","107","0","730","88","739","90"
"38","7915","17","11","11","2","1097","0","0","0","0","0","0","0","0","0","887","0","0","0","0","0","0","0","0","0","0","0","0","697","0","84","0","694","0","0","111","0","7","731","27","3","15","91","135","703","138","697","401","432","493","306","124","682","419","408","89","769","114","725","206","620","189","639","679","0","115","0","699","97","707","90"
"38","7916","17","11","11","2","1131","0","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","0","0","0","0","0","0","713","0","85","0","708","0","0","95","0","7","764","33","2","20","66","126","725","147","712","389","456","524","298","137","706","451","385","76","792","80","784","194","658","159","689","719","0","80","0","727","82","742","74"
"38","7917","17","11","11","2","1170","0","0","0","0","0","0","0","0","0","929","0","0","0","0","0","0","0","0","0","0","0","0","720","0","87","0","731","0","0","95","0","10","789","26","3","11","77","123","760","136","750","364","517","561","292","122","740","469","398","93","796","97","791","195","671","182","687","694","0","106","0","736","87","751","86"
"38","7918","17","11","11","2","1054","0","0","0","0","0","0","0","0","0","856","0","0","0","0","0","0","0","0","0","0","0","0","653","0","87","0","652","0","0","103","0","3","683","24","1","31","96","97","698","128","668","295","497","502","264","116","668","426","357","100","706","74","726","163","627","161","634","633","0","106","0","669","94","667","100"
"38","7919","17","11","11","2","1162","0","0","0","0","0","0","0","0","0","929","0","0","0","0","0","0","0","0","0","0","0","0","743","0","84","0","720","0","0","107","0","6","766","32","4","22","82","104","765","123","750","338","532","545","301","98","756","469","390","75","806","82","796","158","710","165","695","714","0","111","0","753","83","766","75"
"38","7921","17","11","11","2","1144","0","0","0","0","0","0","0","0","0","859","0","0","0","0","0","0","0","0","0","0","0","0","648","0","102","0","624","0","0","120","0","8","677","24","4","21","98","104","711","125","679","281","518","512","264","132","658","446","353","99","707","90","721","175","628","185","617","600","0","126","0","639","104","657","102"
"38","7922","17","11","11","2","1086","0","0","0","0","0","0","0","0","0","764","0","0","0","0","0","0","0","0","0","0","0","0","523","0","114","0","545","0","0","120","0","10","586","20","2","26","109","103","625","127","599","265","447","423","268","92","607","360","347","136","594","98","628","147","577","168","541","518","0","129","0","551","114","558","111"
"38","7923","17","11","11","2","1055","0","0","0","0","0","0","0","0","0","786","0","0","0","0","0","0","0","0","0","0","0","0","588","0","78","0","602","0","0","87","0","9","642","21","1","16","81","105","641","135","618","329","417","436","288","123","608","411","328","76","689","87","662","183","568","153","587","580","0","93","0","605","74","620","75"
"38","7924","17","11","11","2","1220","0","0","0","0","0","0","0","0","0","973","0","0","0","0","0","0","0","0","0","0","0","0","752","0","102","0","752","0","0","115","0","10","791","21","0","22","103","152","764","151","773","388","533","586","301","147","759","495","414","106","819","131","791","235","675","223","688","727","0","119","0","749","107","770","103"
"38","7925","17","11","11","2","1236","0","0","0","0","0","0","0","0","0","1023","0","0","0","0","0","0","0","0","0","0","0","0","808","0","87","0","807","0","0","104","0","12","873","21","7","16","79","141","826","138","825","367","585","634","289","155","780","524","420","81","903","90","883","193","757","196","756","782","0","99","0","817","88","824","95"
"38","7926","17","11","11","2","787","0","0","0","0","0","0","0","0","0","648","0","0","0","0","0","0","0","0","0","0","0","0","519","0","57","0","521","0","0","61","0","8","550","10","2","15","51","77","536","83","539","269","338","372","214","89","511","326","277","37","588","60","559","122","488","117","485","484","0","79","0","539","54","544","57"
"38","7927","17","11","11","2","1166","0","0","0","0","0","0","0","0","0","999","0","0","0","0","0","0","0","0","0","0","0","0","839","0","69","0","843","0","0","80","0","6","887","16","3","15","59","136","798","177","772","460","468","614","294","176","750","521","423","57","906","108","842","248","684","191","747","832","0","76","0","858","66","873","64"
"38","7928","17","11","11","2","1032","0","0","0","0","0","0","0","0","0","931","0","0","0","0","0","0","0","0","0","0","0","0","797","0","55","0","815","0","0","57","0","2","838","23","2","11","43","127","756","164","710","455","409","581","259","172","676","456","387","41","850","86","792","256","609","157","715","787","0","78","0","826","49","832","46"
"38","7929","17","11","11","2","830","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","611","0","61","0","623","0","0","65","0","5","651","21","1","10","44","103","610","114","591","353","342","449","226","108","584","383","314","38","681","69","644","180","515","130","573","606","0","73","0","622","63","633","64"
"38","7931","17","11","11","2","841","0","0","0","0","0","0","0","0","0","701","0","0","0","0","0","0","0","0","0","0","0","0","569","0","60","0","575","0","0","76","0","2","623","11","1","8","46","111","551","142","529","369","279","406","225","129","509","301","345","48","622","97","569","218","443","159","499","548","0","76","0","578","60","589","55"
"38","7932","17","11","11","2","1186","0","0","0","0","0","0","0","0","0","1021","0","0","0","0","0","0","0","0","0","0","0","0","800","0","75","0","816","0","0","85","0","7","887","34","3","9","67","113","855","154","819","423","539","648","284","156","791","550","399","49","938","86","888","209","755","167","790","784","0","88","0","840","63","847","63"
"38","7933","17","11","11","2","1200","0","0","0","0","0","0","0","0","0","1049","0","0","0","0","0","0","0","0","0","0","0","0","835","0","89","0","871","0","0","95","0","2","914","23","6","16","75","126","862","166","814","460","516","663","276","161","788","538","426","62","942","105","887","238","738","196","772","826","0","109","0","888","78","892","77"
"38","7934","17","11","11","2","776","0","0","0","0","0","0","0","0","0","679","0","0","0","0","0","0","0","0","0","0","0","0","578","0","43","0","583","0","0","52","0","4","614","15","1","1","38","90","562","107","542","297","342","414","202","101","527","359","282","54","599","67","587","173","469","134","507","568","0","51","0","596","43","600","40"
"38","7935","17","11","11","2","1192","0","0","0","0","0","0","0","0","0","931","0","0","0","0","0","0","0","0","0","0","0","0","714","0","101","0","742","0","0","106","0","10","795","14","0","14","84","146","740","159","722","386","484","543","307","137","719","450","404","107","781","122","763","217","655","233","634","714","0","117","0","736","89","746","93"
"38","7936","17","11","11","2","1094","0","0","0","0","0","0","0","0","0","916","0","0","0","0","0","0","0","0","0","0","0","0","736","0","87","0","777","0","0","83","0","7","796","16","0","12","68","114","749","153","710","385","459","555","269","145","696","478","372","74","808","89","782","204","645","156","681","729","0","102","0","759","85","770","82"
"38","7937","17","11","11","2","994","0","0","0","0","0","0","0","0","0","786","0","0","0","0","0","0","0","0","0","0","0","0","644","0","53","0","665","0","0","69","0","1","693","7","1","10","56","100","636","108","635","341","378","467","245","115","609","365","367","64","686","75","665","184","538","150","581","644","0","73","0","662","61","666","57"
"38","7938","17","11","11","2","916","0","0","0","0","0","0","0","0","0","695","0","0","0","0","0","0","0","0","0","0","0","0","537","0","76","0","535","0","0","98","0","5","562","19","2","8","92","108","549","141","508","283","359","408","230","104","529","296","342","94","570","89","567","159","492","172","474","507","0","105","0","545","82","545","94"
"38","7939","17","11","11","2","821","0","0","0","0","0","0","0","0","0","671","0","0","0","0","0","0","0","0","0","0","0","0","495","0","108","0","494","0","0","121","0","7","517","21","0","6","108","134","503","160","471","336","286","352","258","134","481","244","386","91","553","109","530","232","396","200","427","480","0","126","0","493","107","495","119"
"38","7941","17","11","11","2","983","0","0","0","0","0","0","0","0","0","652","0","0","0","0","0","0","0","0","0","0","0","0","490","0","72","0","509","0","0","83","0","9","538","14","2","5","74","113","494","120","489","267","329","337","246","106","498","259","341","94","522","95","509","167","437","169","420","483","0","88","0","514","72","517","77"
"38","7942","17","15","11","2","1003","0","0","0","0","0","0","0","0","0","670","0","0","0","0","0","0","0","0","0","0","0","0","418","0","151","0","393","0","0","167","0","9","428","7","1","3","201","237","395","252","376","386","235","294","306","149","450","161","470","193","430","190","429","320","307","297","320","381","0","184","0","400","175","406","175"
"38","7943","17","15","11","2","1078","0","0","0","0","0","0","0","0","0","724","0","0","0","0","0","0","0","0","0","0","0","0","418","0","194","0","373","0","0","228","0","10","421","17","4","16","233","232","434","242","426","396","264","322","326","137","511","182","499","218","443","217","453","333","333","322","327","386","0","232","0","424","190","431","197"
"38","7944","17","15","11","2","1010","0","0","0","0","0","0","0","0","0","706","0","0","0","0","0","0","0","0","0","0","0","0","435","0","178","0","412","0","0","192","0","13","460","9","3","6","199","236","419","254","420","428","231","295","348","165","489","167","496","198","467","214","448","348","312","331","325","416","0","202","0","435","183","442","186"
"38","7945","17","15","11","2","1075","0","0","0","0","0","0","0","0","0","651","0","0","0","0","0","0","0","0","0","0","0","0","391","0","164","0","346","0","0","194","0","12","411","8","1","7","203","223","383","235","371","379","232","282","314","150","443","147","467","208","399","202","406","298","305","299","298","366","0","197","0","389","171","389","181"
"38","7946","17","15","11","2","1134","0","0","0","0","0","0","0","0","0","796","0","0","0","0","0","0","0","0","0","0","0","0","539","0","167","0","485","0","0","203","0","10","531","10","5","7","218","275","464","284","454","487","248","315","380","173","545","163","568","226","516","230","516","373","355","321","398","491","0","221","0","520","190","528","193"
"38","7947","17","15","11","2","1100","0","0","0","0","0","0","0","0","0","716","0","0","0","0","0","0","0","0","0","0","0","0","395","0","216","0","346","0","0","253","0","17","396","10","3","1","256","251","405","282","372","419","231","288","341","152","490","135","522","244","414","245","405","354","295","331","302","371","0","245","0","390","228","392","233"
"38","7948","17","15","11","2","1124","0","0","0","0","0","0","0","0","0","818","0","0","0","0","0","0","0","0","0","0","0","0","554","0","146","0","519","0","0","154","0","14","595","14","4","5","168","235","532","213","555","427","332","368","357","174","571","254","513","177","590","190","577","366","385","317","440","521","0","182","0","551","160","572","148"
"38","7949","17","15","11","2","736","0","0","0","0","0","0","0","0","0","465","0","0","0","0","0","0","0","0","0","0","0","0","288","0","101","0","255","0","0","126","0","2","295","10","1","0","141","152","282","133","295","259","169","200","212","91","321","105","314","140","295","122","316","202","229","195","226","254","0","137","0","281","122","281","126"
"38","9101","19","11","11","2","1158","0","0","0","0","0","0","0","0","0","953","0","0","0","0","0","0","0","0","0","0","0","0","339","451","0","0","693","0","0","182","0","15","740","14","3","7","161","239","649","290","582","474","396","460","385","185","663","300","580","164","717","209","680","361","513","338","522","636","0","216","0","695","162","703","167"
"38","9102","19","11","11","2","1106","0","0","0","0","0","0","0","0","0","913","0","0","0","0","0","0","0","0","0","0","0","0","310","436","0","0","635","0","0","206","0","17","680","16","12","5","156","226","610","281","571","475","359","411","384","175","635","273","561","155","687","191","647","358","459","306","502","571","0","229","0","649","177","655","176"
"38","9103","19","11","11","2","1048","0","0","0","0","0","0","0","0","0","918","0","0","0","0","0","0","0","0","0","0","0","0","152","625","0","0","671","0","0","188","0","14","718","7","6","2","138","263","572","347","492","675","152","373","412","254","560","167","664","98","754","220","614","443","379","341","458","609","0","231","0","669","190","678","189"
"38","9104","19","11","11","2","1140","0","0","0","0","0","0","0","0","0","930","0","0","0","0","0","0","0","0","0","0","0","0","283","469","0","0","638","0","0","218","0","8","711","10","3","4","171","273","581","324","524","553","280","397","410","241","586","243","591","152","716","239","617","398","445","327","504","613","0","221","0","659","186","662","193"
"38","9105","19","11","11","2","1093","0","0","0","0","0","0","0","0","0","914","0","0","0","0","0","0","0","0","0","0","0","0","287","488","0","0","690","0","0","166","0","3","745","16","7","4","121","225","634","308","555","534","312","442","379","203","635","294","553","130","746","203","665","374","473","299","544","650","0","175","0","698","146","706","146"
"38","9106","19","11","11","2","1247","0","0","0","0","0","0","0","0","0","982","0","0","0","0","0","0","0","0","0","0","0","0","379","414","0","0","680","0","0","211","0","11","707","26","3","13","198","214","705","286","623","485","420","472","389","195","687","342","561","185","738","205","708","319","570","308","579","636","0","226","0","696","189","696","194"
"38","9107","19","11","11","2","933","0","0","0","0","0","0","0","0","0","786","0","0","0","0","0","0","0","0","0","0","0","0","223","430","0","0","612","0","0","120","0","9","650","7","7","7","88","196","531","224","501","461","274","392","296","180","533","245","472","87","654","159","582","295","431","243","453","572","0","139","0","609","111","616","110"
"38","9108","19","11","11","2","1127","0","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","0","0","0","0","0","0","328","410","0","0","631","0","0","195","0","11","677","19","3","9","170","206","628","270","576","437","402","424","389","166","653","319","530","169","691","165","671","328","499","293","522","608","0","197","0","654","171","654","179"
"38","9109","19","11","11","2","1110","0","0","0","0","0","0","0","0","0","920","0","0","0","0","0","0","0","0","0","0","0","0","360","393","0","0","654","0","0","177","0","13","676","18","4","14","173","193","647","265","580","462","378","401","397","158","652","303","534","150","712","184","666","313","513","310","518","611","0","192","0","663","155","672","158"
"38","9111","19","11","11","2","1123","0","0","0","0","0","0","0","0","0","974","0","0","0","0","0","0","0","0","0","0","0","0","250","566","0","0","741","0","0","160","0","6","791","8","7","14","133","253","653","300","598","570","305","483","371","253","617","304","592","126","791","211","697","413","467","292","585","699","0","184","0","757","150","765","156"
"38","9112","19","11","11","2","830","0","0","0","0","0","0","0","0","0","693","0","0","0","0","0","0","0","0","0","0","0","0","224","332","0","0","494","0","0","126","0","8","535","11","4","5","109","158","477","211","423","378","254","332","268","142","463","233","402","90","556","146","489","259","367","224","392","457","0","143","0","494","120","496","123"
"38","9113","19","11","11","2","1112","0","0","0","0","0","0","0","0","0","941","0","0","0","0","0","0","0","0","0","0","0","0","291","501","0","0","722","0","0","166","0","9","763","9","6","7","123","213","689","258","646","518","371","499","360","232","641","335","550","103","798","183","716","341","554","279","597","683","0","184","0","739","144","742","150"
"38","9114","19","11","11","2","987","0","0","0","0","0","0","0","0","0","792","0","0","0","0","0","0","0","0","0","0","0","0","305","360","0","0","579","0","0","145","0","10","625","10","4","5","111","168","576","225","518","369","364","372","339","144","576","301","430","115","634","130","610","249","488","241","479","552","0","147","0","603","119","605","119"
"38","9115","19","11","11","2","988","0","0","0","0","0","0","0","0","0","876","0","0","0","0","0","0","0","0","0","0","0","0","251","493","0","0","707","0","0","115","0","8","752","12","5","6","72","174","636","254","564","529","273","413","352","204","577","289","506","72","758","159","668","298","502","230","561","650","0","144","0","719","100","721","103"
"38","9116","19","11","11","2","969","0","0","0","0","0","0","0","0","0","813","0","0","0","0","0","0","0","0","0","0","0","0","291","388","0","0","624","0","0","120","0","6","655","20","4","9","90","130","622","183","565","363","398","414","307","144","595","348","400","80","683","116","641","201","535","181","549","599","0","112","0","643","97","661","93"
"38","9117","19","11","11","2","1101","0","0","0","0","0","0","0","0","0","973","0","0","0","0","0","0","0","0","0","0","0","0","210","610","0","0","778","0","0","140","0","8","812","14","3","10","96","190","724","272","632","649","254","447","430","242","631","297","594","106","811","182","736","393","508","282","608","725","0","177","0","778","129","785","130"
"38","9118","19","11","11","2","1156","0","0","0","0","0","0","0","0","0","943","0","0","0","0","0","0","0","0","0","0","0","0","297","475","0","0","705","0","0","151","0","6","756","23","6","3","132","181","714","235","651","477","399","491","348","193","679","354","518","123","771","151","745","294","594","257","613","690","0","161","0","724","133","733","142"
"38","9119","19","11","11","2","1241","0","0","0","0","0","0","0","0","0","1049","0","0","0","0","0","0","0","0","0","0","0","0","350","533","0","0","734","0","0","248","0","9","803","10","4","11","193","278","700","325","652","612","354","511","411","235","702","320","650","167","829","226","759","447","518","363","587","684","0","259","0","772","201","789","197"
"38","9121","19","11","11","2","1086","0","0","0","0","0","0","0","0","0","857","0","0","0","0","0","0","0","0","0","0","0","0","354","346","0","0","573","0","0","193","0","4","620","19","4","4","180","244","539","291","497","452","333","435","319","178","592","276","508","179","624","214","577","358","409","294","476","557","0","193","0","605","156","620","157"
"38","9122","19","11","11","2","1056","0","0","0","0","0","0","0","0","0","817","0","0","0","0","0","0","0","0","0","0","0","0","313","335","0","0","548","0","0","187","0","6","594","10","5","7","169","260","503","282","474","437","316","352","360","180","550","220","537","203","561","227","534","373","379","334","412","508","0","211","0","562","153","569","161"
"38","9123","19","11","11","2","1258","0","0","0","0","0","0","0","0","0","996","0","0","0","0","0","0","0","0","0","0","0","0","390","435","0","0","663","0","0","253","0","8","715","19","2","9","217","283","624","346","561","546","362","426","428","204","694","295","623","201","713","256","662","400","498","381","516","621","0","269","0","696","213","708","215"
"38","9124","19","11","11","2","1225","0","0","0","0","0","0","0","0","0","979","0","0","0","0","0","0","0","0","0","0","0","0","366","424","0","0","657","0","0","244","0","12","714","11","9","10","197","247","664","322","596","517","400","451","420","166","710","295","611","191","730","207","710","386","506","340","550","594","0","266","0","674","210","688","205"
"38","9125","19","11","11","2","964","0","0","0","0","0","0","0","0","0","788","0","0","0","0","0","0","0","0","0","0","0","0","300","350","0","0","554","0","0","169","0","8","601","14","1","3","149","217","527","235","503","370","362","387","314","151","574","258","474","144","603","180","567","293","434","253","470","529","0","172","0","555","139","562","146"
"38","9126","19","11","11","2","1203","0","0","0","0","0","0","0","0","0","990","0","0","0","0","0","0","0","0","0","0","0","0","370","462","0","0","719","0","0","192","0","14","779","24","3","6","141","239","687","277","646","518","404","462","428","187","719","317","604","134","792","191","741","358","562","310","590","700","0","181","0","750","150","760","149"
"38","9127","19","11","11","2","1172","0","0","0","0","0","0","0","0","0","999","0","0","0","0","0","0","0","0","0","0","0","0","364","474","0","0","702","0","0","205","0","9","776","16","4","6","163","221","711","308","620","570","348","456","438","207","689","305","608","143","794","204","732","381","526","322","583","686","0","209","0","721","177","729","183"
